age,sex,isced11,geo,age_numeric,value
60 years,Total,Master's or equivalent level,Cyprus,60,40
60 years,Total,Master's or equivalent level,Czechia,60,58
60 years,Total,Master's or equivalent level,Denmark,60,112
60 years,Total,Master's or equivalent level,Estonia,60,23
60 years,Total,Master's or equivalent level,Finland,60,351
60 years,Total,Master's or equivalent level,France,60,1087
60 years,Total,Master's or equivalent level,Greece,60,346
60 years,Total,Master's or equivalent level,Netherlands,60,1327
60 years,Total,Master's or equivalent level,Hungary,60,95
60 years,Total,Master's or equivalent level,Ireland,60,191
60 years,Total,Master's or equivalent level,Italy,60,1519
60 years,Total,Master's or equivalent level,Latvia,60,18
60 years,Total,Master's or equivalent level,Liechtenstein,60,0
60 years,Total,Master's or equivalent level,Lithuania,60,9
60 years,Total,Master's or equivalent level,Luxembourg,60,12
60 years,Total,Master's or equivalent level,Malta,60,16
60 years,Total,Master's or equivalent level,Iceland,60,38
60 years,Males,Master's or equivalent level,United Kingdom,60,1022
60 years,Total,Bachelor's or equivalent level,Belgium,60,70
60 years,Males,Master's or equivalent level,Switzerland,60,54
60 years,Females,Bachelor's or equivalent level,Latvia,60,23
60 years,Females,Bachelor's or equivalent level,Italy,60,917
60 years,Females,Bachelor's or equivalent level,Ireland,60,110
60 years,Females,Bachelor's or equivalent level,Iceland,60,43
60 years,Females,Bachelor's or equivalent level,Hungary,60,69
60 years,Females,Bachelor's or equivalent level,Greece,60,1405
60 years,Females,Bachelor's or equivalent level,France,60,507
60 years,Females,Bachelor's or equivalent level,Finland,60,216
60 years,Females,Bachelor's or equivalent level,Estonia,60,16
60 years,Females,Bachelor's or equivalent level,Denmark,60,332
60 years,Females,Bachelor's or equivalent level,Czechia,60,32
60 years,Females,Bachelor's or equivalent level,Cyprus,60,5
60 years,Females,Bachelor's or equivalent level,Croatia,60,4
60 years,Females,Bachelor's or equivalent level,Bulgaria,60,41
60 years,Females,Bachelor's or equivalent level,Liechtenstein,60,0
60 years,Females,Bachelor's or equivalent level,Bosnia and Herzegovina,60,4
60 years,Females,Bachelor's or equivalent level,Austria,60,332
60 years,Females,Master's or equivalent level,Luxembourg,60,6
60 years,Females,Master's or equivalent level,Malta,60,10
60 years,Females,Master's or equivalent level,Montenegro,60,0
60 years,Females,Master's or equivalent level,Netherlands,60,503
60 years,Females,Master's or equivalent level,North Macedonia,60,0
60 years,Females,Master's or equivalent level,Norway,60,104
60 years,Females,Master's or equivalent level,Poland,60,105
60 years,Females,Master's or equivalent level,Portugal,60,111
60 years,Females,Master's or equivalent level,Serbia,60,6
60 years,Females,Master's or equivalent level,Slovakia,60,0
60 years,Females,Master's or equivalent level,Slovenia,60,4
60 years,Males,Master's or equivalent level,Türkiye,60,369
60 years,Females,Master's or equivalent level,Sweden,60,275
60 years,Females,Bachelor's or equivalent level,Belgium,60,27
60 years,Females,Bachelor's or equivalent level,Lithuania,60,13
60 years,Females,Bachelor's or equivalent level,Luxembourg,60,2
60 years,Females,Bachelor's or equivalent level,Malta,60,7
60 years,Females,Master's or equivalent level,Latvia,60,11
60 years,Females,Master's or equivalent level,Italy,60,646
60 years,Females,Master's or equivalent level,Ireland,60,99
60 years,Females,Master's or equivalent level,Iceland,60,27
60 years,Females,Master's or equivalent level,Hungary,60,57
60 years,Females,Master's or equivalent level,Greece,60,159
60 years,Females,Master's or equivalent level,France,60,531
60 years,Females,Master's or equivalent level,Finland,60,220
60 years,Females,Master's or equivalent level,Estonia,60,16
60 years,Females,Master's or equivalent level,Denmark,60,58
60 years,Females,Master's or equivalent level,Czechia,60,31
60 years,Females,Master's or equivalent level,Cyprus,60,14
60 years,Females,Master's or equivalent level,Croatia,60,8
60 years,Females,Master's or equivalent level,Bulgaria,60,23
60 years,Females,Master's or equivalent level,Bosnia and Herzegovina,60,2
60 years,Females,Master's or equivalent level,Belgium,60,36
60 years,Females,Master's or equivalent level,Austria,60,250
60 years,Females,Bachelor's or equivalent level,Montenegro,60,2
60 years,Females,Bachelor's or equivalent level,Netherlands,60,1223
60 years,Females,Bachelor's or equivalent level,North Macedonia,60,3
60 years,Females,Bachelor's or equivalent level,Norway,60,381
60 years,Females,Bachelor's or equivalent level,Poland,60,730
60 years,Females,Bachelor's or equivalent level,Portugal,60,103
60 years,Females,Master's or equivalent level,Switzerland,60,55
60 years,Females,Bachelor's or equivalent level,Serbia,60,5
60 years,Females,Bachelor's or equivalent level,Slovenia,60,2
60 years,Females,Bachelor's or equivalent level,Spain,60,1531
60 years,Females,Bachelor's or equivalent level,Sweden,60,948
60 years,Females,Bachelor's or equivalent level,Switzerland,60,66
60 years,Females,Bachelor's or equivalent level,Türkiye,60,1671
60 years,Females,Bachelor's or equivalent level,United Kingdom,60,1593
60 years,Females,Bachelor's or equivalent level,Slovakia,60,0
60 years,Females,Master's or equivalent level,Türkiye,60,120
60 years,Females,Master's or equivalent level,Spain,60,207
60 years,Males,Bachelor's or equivalent level,Austria,60,236
60 years,Females,Master's or equivalent level,United Kingdom,60,1266
60 years,Males,Master's or equivalent level,Bulgaria,60,32
60 years,Males,Master's or equivalent level,Croatia,60,7
60 years,Males,Master's or equivalent level,Cyprus,60,26
60 years,Males,Master's or equivalent level,Czechia,60,27
60 years,Males,Master's or equivalent level,Denmark,60,54
60 years,Males,Master's or equivalent level,Estonia,60,7
60 years,Males,Master's or equivalent level,Finland,60,131
60 years,Males,Master's or equivalent level,France,60,556
60 years,Males,Master's or equivalent level,Greece,60,187
60 years,Males,Master's or equivalent level,Hungary,60,38
60 years,Males,Master's or equivalent level,Iceland,60,11
60 years,Males,Master's or equivalent level,Ireland,60,92
60 years,Males,Master's or equivalent level,Italy,60,873
60 years,Males,Master's or equivalent level,Belgium,60,57
60 years,Males,Master's or equivalent level,Latvia,60,7
60 years,Males,Master's or equivalent level,Lithuania,60,5
60 years,Males,Master's or equivalent level,Luxembourg,60,6
60 years,Males,Master's or equivalent level,Malta,60,6
60 years,Males,Master's or equivalent level,Montenegro,60,0
60 years,Males,Master's or equivalent level,Netherlands,60,824
60 years,Males,Master's or equivalent level,North Macedonia,60,0
60 years,Males,Master's or equivalent level,Norway,60,63
60 years,Males,Master's or equivalent level,Poland,60,111
60 years,Males,Master's or equivalent level,Portugal,60,112
60 years,Males,Master's or equivalent level,Serbia,60,8
60 years,Males,Master's or equivalent level,Slovakia,60,0
60 years,Males,Master's or equivalent level,Slovenia,60,4
60 years,Males,Master's or equivalent level,Spain,60,391
60 years,Males,Master's or equivalent level,Sweden,60,128
60 years,Males,Master's or equivalent level,Liechtenstein,60,0
60 years,Males,Master's or equivalent level,Austria,60,286
60 years,Males,Master's or equivalent level,Bosnia and Herzegovina,60,4
60 years,Males,Bachelor's or equivalent level,Türkiye,60,3738
60 years,Males,Bachelor's or equivalent level,Belgium,60,43
60 years,Males,Bachelor's or equivalent level,Bosnia and Herzegovina,60,4
60 years,Males,Bachelor's or equivalent level,Bulgaria,60,47
60 years,Males,Bachelor's or equivalent level,Croatia,60,3
60 years,Males,Bachelor's or equivalent level,Cyprus,60,8
60 years,Males,Bachelor's or equivalent level,Czechia,60,32
60 years,Males,Bachelor's or equivalent level,Denmark,60,161
60 years,Males,Bachelor's or equivalent level,Estonia,60,5
60 years,Males,Bachelor's or equivalent level,Finland,60,215
60 years,Males,Bachelor's or equivalent level,France,60,366
60 years,Males,Bachelor's or equivalent level,Greece,60,2885
60 years,Males,Bachelor's or equivalent level,Hungary,60,60
60 years,Males,Bachelor's or equivalent level,United Kingdom,60,1508
60 years,Males,Bachelor's or equivalent level,Ireland,60,92
60 years,Males,Bachelor's or equivalent level,Italy,60,1250
60 years,Males,Bachelor's or equivalent level,Iceland,60,11
60 years,Males,Bachelor's or equivalent level,Liechtenstein,60,0
60 years,Males,Bachelor's or equivalent level,Switzerland,60,73
60 years,Males,Bachelor's or equivalent level,Sweden,60,607
60 years,Males,Bachelor's or equivalent level,Spain,60,2449
60 years,Males,Bachelor's or equivalent level,Latvia,60,16
60 years,Males,Bachelor's or equivalent level,Slovakia,60,0
60 years,Males,Bachelor's or equivalent level,Serbia,60,11
60 years,Males,Bachelor's or equivalent level,Portugal,60,207
60 years,Males,Bachelor's or equivalent level,Slovenia,60,5
60 years,Males,Bachelor's or equivalent level,North Macedonia,60,3
60 years,Males,Bachelor's or equivalent level,Netherlands,60,1152
60 years,Males,Bachelor's or equivalent level,Montenegro,60,0
60 years,Males,Bachelor's or equivalent level,Malta,60,9
60 years,Males,Bachelor's or equivalent level,Luxembourg,60,0
60 years,Males,Bachelor's or equivalent level,Lithuania,60,6
60 years,Males,Bachelor's or equivalent level,Norway,60,263
60 years,Males,Bachelor's or equivalent level,Poland,60,345
65 years,Females,Bachelor's or equivalent level,Germany,65,508
65 years,Females,Master's or equivalent level,Germany,65,298
65 years,Males,Bachelor's or equivalent level,Germany,65,1091
65 years,Males,Master's or equivalent level,Germany,65,638
65 years,Total,Bachelor's or equivalent level,Germany,65,1599
65 years,Total,Master's or equivalent level,Germany,65,936
65 years,Total,Master's or equivalent level,Türkiye,65,202
65 years,Females,Bachelor's or equivalent level,Austria,65,302
65 years,Males,Master's or equivalent level,Serbia,65,2
65 years,Males,Master's or equivalent level,Slovakia,65,0
65 years,Males,Master's or equivalent level,Slovenia,65,0
65 years,Males,Master's or equivalent level,Spain,65,231
65 years,Males,Master's or equivalent level,Sweden,65,120
65 years,Males,Master's or equivalent level,Switzerland,65,51
65 years,Males,Master's or equivalent level,Türkiye,65,158
65 years,Males,Master's or equivalent level,United Kingdom,65,766
65 years,Total,Bachelor's or equivalent level,Austria,65,710
65 years,Total,Bachelor's or equivalent level,Belgium,65,46
65 years,Males,Master's or equivalent level,Portugal,65,72
65 years,Total,Bachelor's or equivalent level,Bosnia and Herzegovina,65,0
65 years,Total,Bachelor's or equivalent level,Croatia,65,4
65 years,Total,Bachelor's or equivalent level,Cyprus,65,11
65 years,Total,Bachelor's or equivalent level,Czechia,65,66
65 years,Total,Bachelor's or equivalent level,Denmark,65,108
65 years,Total,Bachelor's or equivalent level,Estonia,65,3
65 years,Total,Bachelor's or equivalent level,Finland,65,245
65 years,Total,Bachelor's or equivalent level,France,65,1036
65 years,Total,Bachelor's or equivalent level,Greece,65,9055
65 years,Total,Bachelor's or equivalent level,Hungary,65,51
65 years,Total,Bachelor's or equivalent level,Iceland,65,52
65 years,Total,Bachelor's or equivalent level,Bulgaria,65,36
65 years,Total,Bachelor's or equivalent level,Ireland,65,94
65 years,Males,Master's or equivalent level,Poland,65,55
65 years,Males,Master's or equivalent level,North Macedonia,65,0
65 years,Males,Master's or equivalent level,Belgium,65,56
65 years,Males,Master's or equivalent level,Bosnia and Herzegovina,65,1
65 years,Males,Master's or equivalent level,Bulgaria,65,16
65 years,Males,Master's or equivalent level,Croatia,65,0
65 years,Males,Master's or equivalent level,Cyprus,65,8
65 years,Males,Master's or equivalent level,Czechia,65,13
65 years,Males,Master's or equivalent level,Denmark,65,31
65 years,Males,Master's or equivalent level,Estonia,65,3
65 years,Males,Master's or equivalent level,Finland,65,81
65 years,Males,Master's or equivalent level,France,65,357
65 years,Males,Master's or equivalent level,Norway,65,39
65 years,Males,Master's or equivalent level,Greece,65,51
65 years,Males,Master's or equivalent level,Iceland,65,6
65 years,Males,Master's or equivalent level,Ireland,65,52
65 years,Males,Master's or equivalent level,Italy,65,646
65 years,Males,Master's or equivalent level,Latvia,65,4
65 years,Males,Master's or equivalent level,Liechtenstein,65,0
65 years,Males,Master's or equivalent level,Lithuania,65,1
65 years,Males,Master's or equivalent level,Luxembourg,65,7
65 years,Males,Master's or equivalent level,Malta,65,13
65 years,Males,Master's or equivalent level,Montenegro,65,0
65 years,Males,Master's or equivalent level,Netherlands,65,57
65 years,Males,Master's or equivalent level,Hungary,65,12
65 years,Total,Bachelor's or equivalent level,Italy,65,1342
65 years,Total,Bachelor's or equivalent level,Latvia,65,44
65 years,Total,Bachelor's or equivalent level,Liechtenstein,65,0
65 years,Total,Master's or equivalent level,France,65,600
65 years,Total,Master's or equivalent level,Greece,65,76
65 years,Total,Master's or equivalent level,Hungary,65,33
65 years,Total,Master's or equivalent level,Iceland,65,28
65 years,Total,Master's or equivalent level,Ireland,65,102
65 years,Total,Master's or equivalent level,Italy,65,955
65 years,Total,Master's or equivalent level,Latvia,65,11
65 years,Total,Master's or equivalent level,Liechtenstein,65,0
65 years,Total,Master's or equivalent level,Lithuania,65,1
65 years,Total,Master's or equivalent level,Luxembourg,65,7
65 years,Total,Master's or equivalent level,Finland,65,211
65 years,Total,Master's or equivalent level,Malta,65,17
65 years,Total,Master's or equivalent level,Netherlands,65,110
65 years,Total,Master's or equivalent level,North Macedonia,65,0
65 years,Total,Master's or equivalent level,Norway,65,78
65 years,Total,Master's or equivalent level,Portugal,65,125
65 years,Total,Master's or equivalent level,Serbia,65,3
65 years,Total,Master's or equivalent level,Slovakia,65,0
65 years,Total,Master's or equivalent level,Slovenia,65,1
65 years,Total,Master's or equivalent level,Spain,65,311
65 years,Total,Master's or equivalent level,Sweden,65,235
65 years,Total,Master's or equivalent level,Switzerland,65,86
65 years,Total,Master's or equivalent level,Montenegro,65,0
65 years,Total,Master's or equivalent level,Estonia,65,7
